shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
69289,,,,,,,,0,
73884,96.0,10.0,10.0,10.0,10.0,9.0,10.0,207,5.38
18209,94.0,10.0,9.0,10.0,10.0,10.0,10.0,26,1.02
3586,,,,,,,,2,
10563,,,,,,,,0,
61727,,,,,,,,0,
63828,75.0,7.0,6.0,10.0,9.0,9.0,9.0,4,0.13
15314,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.07
54315,98.0,10.0,10.0,10.0,10.0,9.0,10.0,70,1.61
43898,95.0,9.0,10.0,8.0,8.0,9.0,10.0,4,0.24
4469,,,,,,,,0,
55054,47.0,5.0,4.0,9.0,8.0,7.0,5.0,3,0.07
11986,,,,,,,,0,
37058,,,,,,,,1,
22945,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.19
14687,84.0,8.0,8.0,8.0,8.0,8.0,8.0,5,2.34
39321,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.03
72269,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.78
45356,87.0,8.0,7.0,10.0,9.0,8.0,8.0,8,1.39
26220,80.0,10.0,10.0,8.0,10.0,10.0,6.0,1,0.06
21341,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.54
26294,,,,,,,,0,
7150,,,,,,,,0,
70006,87.0,9.0,8.0,9.0,9.0,10.0,9.0,18,3.38
34653,80.0,8.0,9.0,9.0,9.0,8.0,8.0,13,0.48
56823,99.0,10.0,10.0,10.0,10.0,10.0,10.0,34,1.85
16785,97.0,10.0,10.0,9.0,10.0,10.0,10.0,7,0.31
67430,97.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.53
34094,97.0,10.0,9.0,9.0,10.0,9.0,10.0,6,0.68
1248,90.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.15
32055,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.28
68850,93.0,10.0,9.0,9.0,10.0,10.0,9.0,24,1.59
39552,95.0,10.0,10.0,10.0,10.0,10.0,9.0,55,1.32
28382,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
26158,,,,,,,,0,
39951,100.0,10.0,10.0,10.0,10.0,,10.0,1,0.03
22919,100.0,10.0,10.0,8.0,8.0,10.0,10.0,1,1.0
39966,97.0,9.0,10.0,9.0,10.0,10.0,10.0,7,1.26
48751,,,,,,,,0,
31226,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.17
58924,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.27
38529,93.0,9.0,8.0,10.0,10.0,9.0,9.0,17,0.33
16516,,,,,,,,0,
74761,,,,,,,,0,
33245,96.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.55
43231,92.0,9.0,9.0,10.0,9.0,10.0,8.0,10,0.58
50044,,,,,,,,0,
13446,96.0,10.0,9.0,10.0,10.0,10.0,9.0,5,1.9
15233,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
22928,,,,,,,,0,
70577,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1
69159,98.0,10.0,10.0,10.0,10.0,10.0,10.0,303,7.11
60099,91.0,9.0,9.0,10.0,10.0,10.0,9.0,53,1.83
19313,,,,,,,,0,
4831,,,,,,,,0,
47273,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24
58576,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.77
11517,,,,,,,,0,
3625,,,,,,,,0,
73440,83.0,9.0,8.0,10.0,10.0,9.0,9.0,21,0.97
34934,80.0,9.0,7.0,8.0,8.0,9.0,8.0,76,3.26
30349,96.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.4
17999,,,,,,,,0,
71990,91.0,10.0,9.0,10.0,9.0,10.0,9.0,31,0.9
23437,98.0,10.0,10.0,10.0,10.0,10.0,10.0,20,0.7
23935,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,3.16
52748,96.0,10.0,9.0,10.0,10.0,9.0,10.0,32,2.3
18388,96.0,10.0,10.0,10.0,10.0,9.0,9.0,23,1.52
19040,94.0,10.0,10.0,10.0,10.0,9.0,9.0,78,1.78
58072,99.0,10.0,10.0,10.0,10.0,10.0,10.0,21,0.94
63430,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,1.0
54918,,,,,,,,0,
11551,97.0,10.0,10.0,10.0,10.0,9.0,10.0,23,0.79
76721,93.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.19
37472,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.56
33693,98.0,10.0,10.0,10.0,10.0,9.0,10.0,17,1.7
57506,98.0,10.0,10.0,10.0,10.0,10.0,10.0,83,1.31
18428,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
5291,,,,,,,,0,
6590,100.0,10.0,10.0,10.0,10.0,10.0,9.0,20,12.5
36067,77.0,8.0,6.0,9.0,9.0,9.0,8.0,31,0.58
40972,90.0,10.0,10.0,9.0,10.0,9.0,9.0,14,6.56
23755,92.0,9.0,10.0,10.0,10.0,9.0,9.0,158,2.11
19580,,,,,,,,0,
45896,,,,,,,,0,
52625,,,,,,,,0,
59281,93.0,10.0,9.0,10.0,10.0,10.0,9.0,46,1.09
5737,100.0,10.0,10.0,10.0,10.0,10.0,8.0,2,0.08
48713,,,,,,,,0,
51632,,,,,,,,0,
25557,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.18
27634,,,,,,,,0,
74311,87.0,9.0,9.0,9.0,9.0,9.0,9.0,43,1.04
8427,80.0,8.0,7.0,9.0,9.0,9.0,8.0,3,0.11
49352,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08
73559,,,,,,,,0,
75241,97.0,10.0,10.0,10.0,10.0,9.0,9.0,14,0.88
22797,,,,,,,,0,
60672,90.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.16
36530,,,,,,,,0,
49848,67.0,7.0,5.0,10.0,10.0,8.0,6.0,4,0.85
72467,,,,,,,,1,0.18
62638,100.0,10.0,10.0,10.0,10.0,10.0,10.0,34,1.69
72585,,,,,,,,0,
35179,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3.0
39726,,,,,,,,0,
61998,,,,,,,,0,
29593,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.06
9968,88.0,9.0,7.0,9.0,10.0,9.0,9.0,5,0.27
27450,,,,,,,,0,
11028,,,,,,,,0,
56010,93.0,10.0,10.0,9.0,10.0,10.0,9.0,27,2.11
47887,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.4
42089,90.0,10.0,9.0,10.0,10.0,9.0,9.0,10,0.33
64834,100.0,10.0,10.0,,10.0,,,1,0.06
58623,97.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.73
20943,89.0,9.0,9.0,9.0,9.0,9.0,9.0,163,4.79
9991,90.0,8.0,10.0,10.0,10.0,9.0,10.0,2,0.05
30543,,,,,,,,0,
46626,,,,,,,,0,
21127,90.0,10.0,10.0,10.0,10.0,9.0,9.0,4,0.84
5276,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08
35344,95.0,10.0,9.0,9.0,9.0,10.0,10.0,32,1.45
39298,,,,,,,,0,
58726,87.0,9.0,9.0,10.0,10.0,10.0,9.0,3,0.43
17513,95.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.59
22716,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.31
76265,91.0,10.0,9.0,9.0,10.0,10.0,9.0,11,2.19
33127,97.0,10.0,10.0,9.0,10.0,10.0,9.0,14,2.71
43652,93.0,10.0,10.0,10.0,10.0,10.0,10.0,133,4.5
76247,,,,,,,,0,
76819,,,,,,,,0,
18937,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.27
5105,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2
4760,87.0,9.0,9.0,7.0,8.0,10.0,8.0,6,2.81
24314,91.0,9.0,9.0,9.0,9.0,9.0,9.0,7,1.94
74892,80.0,9.0,10.0,9.0,7.0,9.0,8.0,2,0.48
15561,80.0,8.0,8.0,6.0,8.0,10.0,8.0,1,0.06
61196,93.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.34
47664,73.0,7.0,7.0,9.0,10.0,10.0,8.0,3,1.8
1653,95.0,10.0,10.0,10.0,10.0,10.0,9.0,110,5.9
75088,,,,,,,,0,
6478,90.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.28
41792,96.0,10.0,10.0,10.0,10.0,9.0,9.0,23,4.21
61883,89.0,9.0,9.0,9.0,9.0,9.0,9.0,7,0.57
76460,,,,,,,,0,
36802,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.06
56831,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.11
663,,,,,,,,0,
9233,90.0,10.0,9.0,8.0,9.0,10.0,10.0,16,2.15
26034,91.0,10.0,8.0,7.0,9.0,10.0,9.0,9,0.82
55656,,,,,,,,0,
47124,,,,,,,,0,
58747,87.0,8.0,8.0,8.0,7.0,9.0,9.0,3,0.61
57515,98.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.39
39318,94.0,9.0,9.0,10.0,10.0,10.0,9.0,40,0.54
32617,99.0,10.0,10.0,10.0,10.0,10.0,10.0,96,3.56
27217,,,,,,,,1,1.0
41275,96.0,9.0,9.0,10.0,10.0,10.0,9.0,28,1.45
52555,,,,,,,,0,
74666,86.0,9.0,9.0,9.0,9.0,9.0,9.0,29,0.88
36319,95.0,10.0,10.0,10.0,10.0,9.0,10.0,11,4.71
55610,90.0,9.0,9.0,9.0,9.0,10.0,9.0,21,1.83
39891,,,,,,,,0,
54867,86.0,9.0,8.0,10.0,10.0,9.0,9.0,69,4.16
55775,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,1.05
24293,100.0,10.0,10.0,10.0,10.0,10.0,9.0,15,0.91
19322,80.0,9.0,8.0,10.0,9.0,9.0,8.0,7,0.73
67348,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.3
17501,85.0,9.0,8.0,9.0,8.0,9.0,9.0,45,5.19
55396,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.31
20763,94.0,10.0,10.0,10.0,10.0,8.0,9.0,82,1.93
9235,,,,,,,,0,
56952,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.52
46544,92.0,10.0,10.0,10.0,10.0,9.0,10.0,5,0.12
17652,80.0,8.0,9.0,9.0,10.0,10.0,8.0,3,0.78
65996,93.0,9.0,10.0,8.0,9.0,10.0,9.0,9,1.57
11314,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.75
72863,,,,,,,,0,
16144,,,,,,,,0,
51700,97.0,10.0,10.0,9.0,10.0,9.0,10.0,30,1.55
601,97.0,10.0,10.0,10.0,10.0,10.0,10.0,22,1.33
16377,98.0,10.0,10.0,10.0,10.0,10.0,10.0,26,5.13
10110,99.0,10.0,10.0,10.0,10.0,10.0,10.0,34,2.09
69747,87.0,9.0,9.0,10.0,10.0,10.0,10.0,3,0.2
45371,97.0,10.0,10.0,10.0,10.0,10.0,9.0,14,5.06
75574,,,,,,,,0,
6596,,,,,,,,0,
59488,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.28
51479,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.87
56807,91.0,10.0,9.0,10.0,10.0,9.0,10.0,13,4.76
67231,,,,,,,,0,
29363,94.0,9.0,10.0,10.0,10.0,10.0,9.0,10,1.35
41557,,,,,,,,0,
16104,,,,,,,,0,
73413,87.0,9.0,9.0,10.0,10.0,10.0,9.0,33,1.91
36610,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08
9965,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.34
19298,92.0,9.0,9.0,9.0,9.0,9.0,9.0,10,10.0
3972,80.0,8.0,8.0,10.0,10.0,10.0,10.0,2,0.12
47450,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.3
51383,,,,,,,,0,
19046,92.0,10.0,10.0,10.0,9.0,9.0,9.0,13,2.34
50665,,,,,,,,0,
51633,86.0,10.0,10.0,10.0,10.0,10.0,9.0,7,2.66
57775,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.8
56322,,,,,,,,4,0.13
48391,88.0,9.0,9.0,9.0,9.0,9.0,9.0,120,1.45
72310,80.0,9.0,7.0,10.0,9.0,10.0,9.0,3,0.53
29243,96.0,10.0,9.0,10.0,10.0,10.0,10.0,80,1.12
17051,96.0,10.0,10.0,10.0,10.0,10.0,10.0,38,1.5
23175,94.0,10.0,10.0,10.0,9.0,9.0,10.0,17,0.19
31715,,,,,,,,0,
31213,,,,,,,,0,
42007,95.0,10.0,9.0,10.0,10.0,9.0,9.0,27,0.65
41543,99.0,10.0,10.0,10.0,10.0,10.0,10.0,62,2.9
5680,98.0,10.0,10.0,10.0,10.0,9.0,10.0,37,1.41
74544,91.0,10.0,10.0,9.0,9.0,10.0,10.0,11,0.88
49565,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.57
55351,97.0,10.0,10.0,10.0,10.0,10.0,10.0,129,3.94
8572,,,,,,,,0,
35590,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,1.0
40545,94.0,10.0,10.0,10.0,10.0,9.0,10.0,29,5.4
50941,97.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.6
13726,,,,,,,,0,
39029,,,,,,,,0,
27268,96.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.24
39705,90.0,9.0,9.0,10.0,10.0,10.0,9.0,350,7.83
45209,,,,,,,,0,
15746,98.0,10.0,10.0,10.0,10.0,10.0,10.0,21,0.7
22541,98.0,10.0,10.0,10.0,10.0,9.0,10.0,23,1.73
16930,,,,,,,,0,
70125,92.0,10.0,9.0,10.0,10.0,10.0,9.0,30,1.93
28275,90.0,9.0,10.0,10.0,10.0,10.0,10.0,4,0.24
11913,90.0,9.0,9.0,10.0,10.0,9.0,9.0,104,2.91
44609,,,,,,,,0,
76159,80.0,10.0,6.0,6.0,8.0,8.0,8.0,1,0.36
59454,,,,,,,,0,
57369,96.0,10.0,9.0,10.0,10.0,9.0,10.0,5,0.1
24717,,,,,,,,1,0.24
36829,90.0,10.0,10.0,10.0,10.0,9.0,9.0,7,1.25
22130,85.0,9.0,8.0,9.0,8.0,10.0,9.0,8,1.11
62114,,,,,,,,0,
64003,,,,,,,,0,
10501,,,,,,,,1,0.15
64719,84.0,9.0,8.0,8.0,8.0,10.0,9.0,5,0.18
56376,,,,,,,,0,
44885,94.0,10.0,9.0,10.0,10.0,10.0,9.0,97,2.17
2870,,,,,,,,0,
21787,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100,3.05
17485,96.0,10.0,10.0,10.0,10.0,9.0,10.0,101,1.31
65498,,,,,,,,0,
8219,,,,,,,,0,
63486,,,,,,,,1,0.04
59715,,,,,,,,0,
70484,,,,,,,,0,
15432,96.0,10.0,10.0,10.0,10.0,10.0,10.0,80,4.71
72343,,,,,,,,0,
13319,100.0,10.0,10.0,10.0,10.0,10.0,10.0,50,1.57
27123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.38
63195,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,4.35
57269,96.0,10.0,9.0,10.0,10.0,9.0,10.0,20,1.24
29905,93.0,10.0,9.0,9.0,10.0,9.0,9.0,18,1.83
76446,,,,,,,,0,
12995,98.0,10.0,10.0,10.0,10.0,9.0,9.0,42,2.59
42465,,,,,,,,0,
23796,,,,,,,,0,
68689,100.0,10.0,10.0,10.0,10.0,9.0,9.0,4,0.1
23620,,,,,,,,0,
15850,94.0,10.0,9.0,10.0,10.0,10.0,9.0,144,1.87
58537,90.0,10.0,7.0,10.0,10.0,10.0,10.0,2,0.07
16550,83.0,9.0,9.0,9.0,8.0,9.0,8.0,15,0.57
55734,,,,,,,,0,
37831,,,,,,,,1,0.08
62036,97.0,10.0,9.0,10.0,10.0,10.0,10.0,49,3.45
67349,100.0,10.0,10.0,10.0,10.0,10.0,10.0,34,0.8
77023,,,,,,,,0,
56732,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24
63754,80.0,8.0,8.0,8.0,8.0,10.0,10.0,1,1.0
12339,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3.0
53327,,,,,,,,0,
35318,,,,,,,,0,
299,89.0,9.0,9.0,10.0,10.0,10.0,9.0,13,1.72
55579,93.0,9.0,10.0,9.0,10.0,10.0,9.0,390,4.58
5770,,,,,,,,0,
779,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.07
3709,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,1.0
17115,,,,,,,,0,
23795,,,,,,,,0,
38542,94.0,9.0,10.0,9.0,10.0,10.0,9.0,27,1.31
61465,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.67
56518,,,,,,,,0,
29070,78.0,8.0,9.0,9.0,9.0,9.0,7.0,12,1.26
55768,97.0,10.0,9.0,10.0,10.0,10.0,10.0,55,1.76
49867,,,,,,,,0,
67813,,,,,,,,0,
16249,93.0,9.0,9.0,10.0,10.0,10.0,10.0,6,2.28
3248,83.0,9.0,8.0,9.0,9.0,8.0,9.0,7,0.17
18601,90.0,10.0,10.0,10.0,10.0,9.0,9.0,8,1.11
28683,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.07
38744,94.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.17
20271,90.0,9.0,9.0,10.0,9.0,10.0,9.0,23,0.31
15047,,,,,,,,0,
32573,93.0,10.0,9.0,10.0,10.0,9.0,9.0,96,1.94
58709,,,,,,,,0,
7360,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,2.5
71931,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19
18929,97.0,10.0,10.0,10.0,10.0,10.0,10.0,15,1.34
59286,100.0,10.0,9.0,10.0,10.0,10.0,9.0,3,0.11
44951,,,,,,,,0,
69616,93.0,10.0,10.0,10.0,10.0,10.0,10.0,62,1.57
15068,100.0,10.0,10.0,8.0,10.0,10.0,10.0,2,0.54
11303,,,,,,,,0,
42243,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.32
71537,96.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.18
23268,100.0,9.0,9.0,10.0,10.0,10.0,10.0,4,0.32
36620,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5,0.98
26711,94.0,10.0,10.0,10.0,10.0,10.0,9.0,8,3.12
10557,83.0,9.0,8.0,8.0,9.0,9.0,8.0,7,1.12
34956,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
65192,,,,,,,,0,
52248,,,,,,,,0,
4638,100.0,10.0,10.0,10.0,10.0,8.0,10.0,3,0.11
3796,,,,,,,,0,
75648,,,,,,,,0,
26330,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,3.83
50288,93.0,10.0,10.0,10.0,10.0,9.0,9.0,13,0.54
6430,,,,,,,,0,
71864,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2
25999,93.0,10.0,9.0,10.0,10.0,10.0,9.0,8,0.36
49351,,,,,,,,0,
31764,100.0,10.0,10.0,10.0,10.0,9.0,10.0,20,0.72
61640,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.54
30204,95.0,9.0,9.0,10.0,10.0,10.0,9.0,4,0.08
23439,100.0,10.0,10.0,10.0,10.0,10.0,10.0,69,3.3
46746,100.0,10.0,10.0,10.0,10.0,10.0,8.0,2,0.08
33606,85.0,9.0,8.0,9.0,10.0,8.0,8.0,4,0.06
65453,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.08
65963,96.0,10.0,9.0,10.0,10.0,10.0,9.0,14,2.84
56724,87.0,10.0,9.0,10.0,10.0,9.0,10.0,6,3.4
50844,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.42
15486,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
731,98.0,10.0,10.0,10.0,10.0,10.0,10.0,113,1.24
70788,95.0,10.0,10.0,10.0,10.0,10.0,10.0,18,3.75
48144,80.0,7.0,7.0,6.0,7.0,8.0,6.0,2,0.32
8118,,,,,,,,0,
59456,,,,,,,,0,
17700,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2,2.0
27761,98.0,10.0,10.0,9.0,9.0,10.0,9.0,11,0.8
13381,100.0,10.0,10.0,9.0,10.0,9.0,10.0,3,2.2
62126,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.16
37543,,,,,,,,0,
75894,90.0,9.0,9.0,10.0,10.0,10.0,9.0,31,1.68
7319,98.0,9.0,9.0,10.0,10.0,10.0,9.0,9,0.21
26982,,,,,,,,0,
62594,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.03
56330,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.22
72121,96.0,10.0,9.0,10.0,10.0,10.0,10.0,5,0.43
11809,,,,,,,,0,
34785,92.0,10.0,9.0,10.0,10.0,9.0,9.0,46,0.62
6236,82.0,9.0,9.0,9.0,8.0,9.0,9.0,18,0.25
20981,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.26
2058,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,1.54
21516,,,,,,,,1,0.25
26536,,,,,,,,0,
26774,91.0,10.0,9.0,10.0,10.0,10.0,9.0,42,2.6
21126,,,,,,,,0,
71214,90.0,10.0,8.0,10.0,9.0,8.0,9.0,2,0.17
24701,95.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.06
5309,91.0,10.0,10.0,10.0,10.0,8.0,9.0,9,0.11
61320,,,,,,,,0,
29004,100.0,10.0,8.0,10.0,10.0,8.0,10.0,1,0.26
14971,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15
73103,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.14
57168,,,,,,,,0,
40624,92.0,9.0,9.0,9.0,9.0,10.0,9.0,18,0.88
64375,80.0,8.0,8.0,10.0,8.0,8.0,8.0,1,0.03
76601,98.0,9.0,9.0,10.0,9.0,10.0,10.0,17,1.31
36458,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.27
53790,91.0,9.0,8.0,9.0,10.0,9.0,9.0,21,0.56
29136,88.0,9.0,9.0,10.0,10.0,8.0,9.0,32,1.2
11782,,,,,,,,0,
61930,99.0,10.0,10.0,10.0,10.0,10.0,9.0,42,2.19
71117,84.0,9.0,8.0,9.0,9.0,9.0,9.0,10,0.23
37168,,,,,,,,0,
31592,94.0,10.0,10.0,10.0,10.0,9.0,9.0,59,0.72
56879,,,,,,,,0,
18590,95.0,10.0,9.0,10.0,10.0,9.0,10.0,172,1.91
51734,92.0,8.0,9.0,8.0,9.0,9.0,9.0,5,1.15
49485,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.04
37277,100.0,10.0,10.0,10.0,10.0,8.0,10.0,9,3.55
8452,93.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.11
31854,80.0,9.0,9.0,9.0,9.0,10.0,8.0,14,0.95
48959,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.04
43904,,,,,,,,0,
23882,100.0,9.0,9.0,9.0,9.0,9.0,9.0,3,3.0
50030,90.0,9.0,9.0,10.0,9.0,10.0,9.0,52,3.21
12664,99.0,10.0,10.0,10.0,10.0,10.0,10.0,31,1.93
68184,,,,,,,,0,
37894,,,,,,,,0,
3070,98.0,10.0,10.0,10.0,10.0,10.0,10.0,49,0.76
60208,20.0,4.0,2.0,4.0,4.0,8.0,2.0,1,0.03
38818,,,,,,,,0,
25019,,,,,,,,0,
9619,87.0,9.0,8.0,8.0,9.0,10.0,9.0,12,3.13
72798,88.0,9.0,9.0,10.0,10.0,10.0,9.0,204,3.34
38239,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.3
65810,92.0,10.0,9.0,10.0,10.0,9.0,9.0,35,0.76
59604,,,,,,,,0,
14912,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
58204,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,1.06
22628,,,,,,,,0,
21961,99.0,10.0,10.0,10.0,10.0,9.0,10.0,15,0.55
13002,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.18
18749,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.12
43139,,,,,,,,0,
45266,,,,,,,,0,
5773,97.0,10.0,10.0,10.0,10.0,9.0,10.0,7,0.39
73910,87.0,9.0,9.0,10.0,10.0,10.0,9.0,3,0.15
21941,,,,,,,,1,1.0
15007,,,,,,,,0,
40082,,,,,,,,0,
34569,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.23
29813,,,,,,,,0,
63326,80.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.53
37957,,,,,,,,0,
40677,90.0,9.0,6.0,9.0,9.0,9.0,8.0,2,0.72
61292,,,,,,,,0,
41771,,,,,,,,0,
25545,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.2
57009,,,,,,,,0,
74061,,,,,,,,0,
47990,83.0,8.0,8.0,10.0,10.0,9.0,8.0,143,1.96
29558,,,,,,,,0,
36474,,,,,,,,0,
38614,83.0,9.0,8.0,9.0,9.0,9.0,9.0,44,1.97
37009,91.0,9.0,9.0,8.0,9.0,9.0,9.0,19,1.3
887,94.0,10.0,10.0,10.0,10.0,9.0,10.0,26,0.58
55883,,,,,,,,0,
18622,89.0,10.0,9.0,10.0,10.0,9.0,10.0,11,1.33
70574,83.0,8.0,8.0,8.0,9.0,9.0,8.0,16,0.46
76817,88.0,8.0,10.0,10.0,10.0,10.0,10.0,5,0.34
21070,,,,,,,,0,
38190,91.0,10.0,9.0,10.0,10.0,10.0,10.0,22,0.93
37442,90.0,10.0,9.0,10.0,10.0,10.0,9.0,18,1.03
23417,96.0,9.0,9.0,10.0,10.0,9.0,9.0,19,4.29
4666,,,,,,,,0,
38259,93.0,9.0,9.0,10.0,9.0,10.0,9.0,3,2.05
62121,97.0,10.0,10.0,10.0,10.0,10.0,9.0,33,0.61
44909,94.0,10.0,10.0,10.0,10.0,10.0,9.0,13,1.55
14690,,,,,,,,1,0.68
22838,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.85
62952,,,,,,,,0,
76116,60.0,10.0,6.0,10.0,10.0,10.0,8.0,1,0.03
50247,95.0,10.0,9.0,10.0,10.0,9.0,9.0,28,0.64
59761,100.0,10.0,9.0,9.0,10.0,9.0,10.0,2,2.0
65253,96.0,9.0,9.0,10.0,10.0,10.0,9.0,22,3.16
20951,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6,0.29
43884,,,,,,,,1,0.34
37744,78.0,8.0,7.0,9.0,8.0,9.0,7.0,8,0.48
67028,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.14
1920,91.0,10.0,9.0,10.0,10.0,9.0,10.0,10,0.56
71446,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
47921,,,,,,,,0,
27118,,,,,,,,0,
66151,,,,,,,,0,
54217,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.7
71770,98.0,10.0,10.0,9.0,10.0,10.0,10.0,8,1.45
61048,90.0,9.0,9.0,9.0,8.0,10.0,9.0,35,5.12
66300,,,,,,,,0,
37003,,,,,,,,0,
40593,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.09
36326,100.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.38
