id,company_rating,company_location,total_fleet_count,iata_approved
36774,100%,Tonga,19.0,f
27684,,Maldives,1.0,f
48047,,,1.0,t
20184,100%,Niue,1.0,t
31768,,El Salvador,1.0,f
23754,88%,,1.0,t
26107,100%,Niue,3.0,f
40574,92%,Lithuania,1.0,f
29647,100%,Peru,1305.0,f
10803,100%,Nicaragua,1.0,f
42854,,Jersey,2.0,f
9388,100%,,2.0,t
32935,,Ghana,40.0,f
28688,84%,Afghanistan,2.0,t
46934,100%,Gibraltar,2.0,t
45830,60%,Montserrat,1.0,f
6676,,Niue,1.0,f
9964,,Afghanistan,2.0,t
16002,,Uzbekistan,1.0,t
1590,0%,,1.0,t
35569,,Marshall Islands,1.0,f
33308,,Maldives,2.0,t
8754,89%,El Salvador,1.0,f
49062,50%,,1.0,f
9987,,French Guiana,1.0,t
35931,100%,Guinea,1.0,f
29647,100%,Peru,1305.0,f
9043,100%,Gibraltar,3.0,f
29647,100%,Peru,1305.0,f
31848,,Libyan Arab Jamahiriya,1.0,t
21587,100%,,1.0,t
15385,100%,Cook Islands,3.0,f
21113,,Faroe Islands,1.0,t
39616,100%,Costa Rica,13.0,f
38026,,Marshall Islands,1.0,t
13128,67%,Chile,2.0,t
45287,,,1.0,f
26690,,,1.0,f
11992,,Denmark,1.0,f
28914,,Chile,1.0,t
44753,100%,,1.0,f
9565,,,1.0,f
32689,100%,,1.0,f
31594,100%,Philippines,19.0,t
24651,,Kiribati,4.0,f
4425,,,1.0,f
15517,,,1.0,f
40199,100%,Uzbekistan,6.0,f
28211,,,1.0,f
46099,98%,Uzbekistan,28.0,f
32942,,Pakistan,6.0,f
10051,,Ukraine,3.0,f
25216,,France,2.0,t
37058,100%,Kiribati,1.0,f
27632,,Papua New Guinea,1.0,f
15703,,,4.0,f
8644,,,1.0,f
20585,,Tonga,1.0,t
32441,,Christmas Island,1.0,f
13816,,Lebanon,1.0,f
27503,,Lebanon,1.0,t
13403,96%,Maldives,21.0,t
9429,100%,,4.0,f
35221,100%,Turks and Caicos Islands,30.0,t
35444,100%,Anguilla,1.0,f
40816,,,1.0,f
29618,,Lebanon,1.0,f
20916,,Tonga,1.0,t
3553,,,1.0,f
14426,100%,,1.0,f
47091,90%,United Kingdom,3.0,f
10134,100%,Uzbekistan,7.0,t
9363,95%,Ukraine,50.0,f
19554,,Lebanon,2.0,f
10940,100%,,2.0,f
18206,100%,,3.0,f
39084,100%,Isle of Man,1.0,t
28828,100%,Isle of Man,198.0,t
31202,90%,Kiribati,107.0,f
27785,100%,Uzbekistan,58.0,f
8484,100%,Monaco,17.0,t
11973,100%,Niue,7.0,t
16496,97%,Maldives,4.0,f
29665,93%,,3.0,f
21240,94%,Niger,130.0,f
4581,100%,,1.0,f
36878,,,1.0,f
23648,100%,Denmark,2.0,t
18231,93%,Uganda,7.0,t
25861,100%,France,1.0,f
15551,,Tonga,1.0,t
31571,100%,,1.0,t
41182,,,1.0,f
30216,98%,Maldives,34.0,f
46303,,Kenya,2.0,t
48349,100%,Isle of Man,2.0,f
41442,100%,,1.0,t
3371,100%,Switzerland,1.0,t
6747,90%,Isle of Man,1.0,f
29647,100%,Peru,1305.0,f
13417,100%,Pakistan,8.0,t
24542,100%,Niue,1.0,f
158,,Faroe Islands,1.0,f
2305,90%,,1.0,f
8484,100%,Monaco,17.0,t
37262,,United Kingdom,2.0,f
9981,100%,Anguilla,1.0,f
23087,100%,Sao Tome and Principe,1.0,f
49546,,Guinea,1.0,t
26844,100%,,6.0,f
45867,100%,Finland,2.0,f
30989,100%,Niue,1.0,f
3817,0%,,1.0,f
45688,,Kenya,10.0,f
22337,100%,,1.0,f
9859,100%,El Salvador,1.0,f
28563,100%,,2.0,f
29514,100%,Korea,1.0,t
21908,100%,Niue,49.0,f
9582,,Russian Federation,1.0,t
28448,,Brazil,1.0,t
18274,100%,,4.0,f
12993,100%,Montserrat,3.0,t
45926,100%,,2.0,f
44492,100%,,2.0,f
15800,100%,Kiribati,2.0,t
45111,100%,Sao Tome and Principe,420.0,f
35266,,Jersey,2.0,f
24983,,,1.0,t
45534,100%,Brazil,5.0,t
47908,100%,China,1.0,f
18657,100%,Gambia,1.0,t
41676,,Uzbekistan,1.0,t
34587,,Isle of Man,22.0,t
27519,100%,Ghana,4.0,f
27284,100%,Canada,1.0,f
39934,100%,,1.0,f
37645,100%,Mauritania,3.0,t
19118,100%,,2.0,t
46415,100%,French Guiana,2.0,t
6632,100%,Micronesia,3.0,f
24043,,Chad,1.0,t
19482,,Cocos (Keeling) Islands,4.0,f
48869,100%,Slovakia (Slovak Republic),22.0,f
35221,100%,Turks and Caicos Islands,30.0,t
37665,100%,Wallis and Futuna,4.0,t
33514,100%,Marshall Islands,2.0,t
9374,100%,Puerto Rico,1.0,t
31707,100%,Niger,48.0,f
1900,100%,Tunisia,5.0,t
7725,71%,,1.0,f
5175,,,1.0,f
42827,100%,Nicaragua,3.0,t
39395,100%,Mauritania,3.0,t
4673,100%,,1.0,t
46614,100%,,1.0,t
46586,100%,Bosnia and Herzegovina,12.0,f
12320,100%,Bosnia and Herzegovina,20.0,f
10688,100%,United Kingdom,1.0,f
4745,100%,Croatia,119.0,f
1726,93%,Isle of Man,9.0,t
14308,100%,Anguilla,1.0,f
18120,100%,,1.0,t
32507,100%,,1.0,f
48484,80%,Faroe Islands,3.0,f
19795,100%,Estonia,8.0,f
28453,,Lebanon,1.0,t
11491,100%,Kiribati,1.0,f
17824,,Gambia,1.0,t
10834,,,1.0,f
23573,,Costa Rica,1.0,f
30039,100%,Russian Federation,4.0,t
36419,,Russian Federation,2.0,f
41651,100%,Russian Federation,1.0,t
34902,,Kenya,1.0,t
7953,,,9.0,f
21721,100%,Nicaragua,8.0,t
29916,100%,Niue,4.0,t
16976,,,1.0,t
44959,,,1.0,f
33873,100%,Turks and Caicos Islands,8.0,t
41373,,Lebanon,8.0,f
28031,100%,Vanuatu,4.0,f
22292,,,1.0,f
27092,,Brazil,2.0,f
41893,100%,,2.0,f
21580,100%,,3.0,f
33880,84%,Barbados,18.0,f
20219,,,1.0,f
16863,97%,Turkmenistan,6.0,f
21669,,Bosnia and Herzegovina,1.0,f
47045,100%,Uganda,2.0,t
17290,,,1.0,t
17585,100%,,1.0,f
9863,,Niue,1.0,f
42731,,Lebanon,1.0,t
47186,100%,Faroe Islands,2.0,f
47411,100%,Zimbabwe,1.0,f
15101,56%,,1.0,f
5057,100%,Zimbabwe,23.0,t
11435,100%,,2.0,t
603,100%,Niue,2.0,f
36985,100%,Kiribati,7.0,t
268,100%,,1.0,f
10005,,Turkmenistan,1.0,t
11002,,Philippines,10.0,f
48603,100%,Guinea,40.0,f
28031,100%,Vanuatu,4.0,f
28058,,Puerto Rico,1.0,f
12139,,Russian Federation,1.0,f
21980,100%,Sao Tome and Principe,5.0,t
19468,,Niue,1.0,f
9354,100%,Spain,12.0,f
36589,,Gambia,1.0,f
12929,,Russian Federation,1.0,t
40218,100%,Estonia,6.0,f
45260,94%,,19.0,f
10078,80%,Turkmenistan,1.0,f
36045,,China,1.0,f
45385,,,2.0,f
29698,100%,Kiribati,3.0,f
44080,,,1.0,f
36131,100%,Bouvet Island (Bouvetoya),6.0,f
24769,100%,Isle of Man,1.0,t
17447,100%,El Salvador,4.0,t
15842,,Isle of Man,1.0,f
4525,98%,El Salvador,9.0,t
43481,100%,Russian Federation,4.0,t
44157,,Rwanda,6.0,t
6077,100%,,1.0,t
5594,,,1.0,f
32959,100%,Togo,2.0,t
3482,100%,Marshall Islands,4.0,f
32577,100%,Isle of Man,1.0,t
28391,100%,Kiribati,1.0,t
46832,100%,Niue,2.0,t
7255,100%,Bouvet Island (Bouvetoya),8.0,t
45111,100%,Sao Tome and Principe,420.0,f
32676,100%,China,34.0,f
6088,100%,,14.0,t
43230,100%,Chad,1.0,t
18691,,,1.0,f
28689,100%,Tonga,1.0,f
20297,80%,Montserrat,17.0,f
29467,,,1.0,f
22614,63%,Zimbabwe,1.0,t
21908,100%,Niue,49.0,f
35755,100%,Zimbabwe,1.0,f
47601,,,1.0,f
29741,,Turkmenistan,1.0,f
47377,,Chad,2.0,t
25481,,,1.0,t
3006,100%,,1.0,f
37327,,Uganda,1.0,t
38773,,,1.0,f
34440,,Niue,1.0,f
19433,50%,France,2.0,f
3820,,,1.0,f
21603,,Mauritania,1.0,t
10749,100%,,3.0,t
9739,100%,Maldives,44.0,f
29647,100%,Peru,1305.0,f
10663,100%,Malta,1.0,f
33817,100%,Gibraltar,62.0,f
5915,,Russian Federation,4.0,f
41153,100%,Guinea,9.0,f
34232,,,1.0,f
34369,,Malta,1.0,t
13855,,Ghana,1.0,f
29434,,,2.0,f
32922,,Malta,1.0,t
1146,95%,French Polynesia,9.0,f
9500,100%,El Salvador,1.0,f
29520,,Nicaragua,54.0,f
48151,,,1.0,f
30830,100%,Turks and Caicos Islands,1.0,f
44291,,Kiribati,1.0,f
4595,,Sao Tome and Principe,2.0,f
31884,83%,,2.0,f
2943,91%,Fiji,6.0,f
6959,95%,Slovakia (Slovak Republic),20.0,t
26727,,Peru,1.0,f
19400,100%,Gibraltar,7.0,f
42797,43%,Pakistan,3.0,t
10471,,Estonia,1.0,t
5076,100%,Jersey,2.0,t
28065,,Rwanda,4.0,f
15315,100%,Guernsey,1.0,t
33610,100%,Guinea,1.0,t
2606,,Estonia,1.0,t
45929,96%,Uganda,3.0,f
3759,100%,France,1.0,t
16796,,Faroe Islands,2.0,t
35077,100%,Cocos (Keeling) Islands,4.0,f
10769,80%,Denmark,1.0,f
31705,,Lebanon,1.0,t
10365,100%,Andorra,1.0,t
44132,90%,Denmark,1.0,f
5045,70%,Zimbabwe,2.0,f
35750,100%,Zimbabwe,1.0,f
24992,,Niue,2.0,t
36328,,China,3.0,f
21951,100%,,2.0,t
24460,,,2.0,t
24184,100%,Kiribati,1.0,f
19795,100%,Estonia,8.0,f
5464,100%,,1.0,f
46600,,Canada,1.0,f
44497,,China,1.0,t
11944,,Russian Federation,1.0,f
18374,100%,,3.0,f
22164,,Gambia,3.0,t
26077,,Mexico,1.0,t
6637,100%,Cyprus,3.0,t
374,75%,Brazil,2.0,t
10133,,,1.0,t
15778,100%,China,1.0,f
38517,100%,Lebanon,1.0,f
3853,30%,Denmark,3.0,f
35522,100%,Kiribati,10.0,f
20087,100%,Isle of Man,1.0,t
4859,,Bosnia and Herzegovina,1.0,t
15596,100%,Turks and Caicos Islands,1.0,f
11334,100%,Sao Tome and Principe,3.0,t
22487,100%,Kenya,1.0,f
18718,100%,Venezuela,1.0,t
31718,100%,France,6.0,f
21465,,Zimbabwe,1.0,f
40139,,Palestinian Territory,1.0,t
13635,0%,,1.0,f
1425,,Isle of Man,1.0,f
22668,,Sao Tome and Principe,1.0,f
44776,100%,Vanuatu,1.0,f
41878,91%,Maldives,47.0,f
20742,100%,Bosnia and Herzegovina,1.0,f
38057,,Chad,1.0,f
35550,90%,El Salvador,2.0,f
24033,100%,Uganda,45.0,f
42371,,,1.0,f
19900,,Kiribati,1.0,f
6007,100%,Russian Federation,1.0,f
39771,100%,,8.0,f
6504,,Guinea,1.0,f
4286,100%,,1.0,f
33785,,Nicaragua,2.0,f
16044,,Maldives,1.0,t
11518,100%,Libyan Arab Jamahiriya,1.0,f
38843,100%,Uzbekistan,3.0,f
38242,85%,Rwanda,3.0,t
47715,,Rwanda,2.0,f
2168,100%,Nicaragua,5.0,f
35439,94%,United Kingdom,23.0,t
47984,,,1.0,t
34916,100%,,2.0,f
28174,,Denmark,1.0,f
43206,100%,Zimbabwe,1.0,t
25569,,,1.0,f
23985,100%,,1.0,t
21632,100%,Wallis and Futuna,2.0,f
15762,,Niger,2.0,f
29647,100%,Peru,1305.0,f
45233,50%,Slovakia (Slovak Republic),1.0,f
42973,100%,,1.0,f
44417,100%,,1.0,f
2929,,,1.0,f
4319,100%,Uganda,6.0,f
25146,100%,Sao Tome and Principe,4.0,f
3508,,Lebanon,1.0,t
24835,,United Kingdom,2.0,t
26354,100%,Bouvet Island (Bouvetoya),1.0,t
33866,100%,,1.0,t
25529,,Niue,1.0,f
35773,100%,,1.0,t
11647,,Chad,1.0,f
16489,100%,Russian Federation,42.0,t
190,100%,Nicaragua,1.0,f
17912,100%,Ghana,1.0,f
4465,100%,Rwanda,1.0,t
18459,100%,Zimbabwe,100.0,f
36327,100%,Guinea,5.0,t
29647,100%,Peru,1305.0,f
11826,100%,Cocos (Keeling) Islands,2.0,t
21479,100%,Marshall Islands,1.0,f
21191,,Nauru,1.0,f
27828,,Lebanon,1.0,f
22582,,,1.0,f
11782,100%,,1.0,t
27077,100%,Tonga,2.0,f
8849,100%,Brazil,1.0,t
17884,,Marshall Islands,1.0,t
3284,100%,Kiribati,4.0,f
17862,100%,Rwanda,2.0,f
23897,100%,Denmark,5.0,f
20873,90%,Nicaragua,1.0,t
41704,100%,Zimbabwe,1.0,t
49957,,Zimbabwe,3.0,t
12792,,Denmark,1.0,t
11892,100%,Guinea,1.0,t
29324,86%,Russian Federation,2.0,f
20553,83%,Barbados,4.0,f
34959,,Maldives,2.0,t
4813,,,1.0,f
42672,,Isle of Man,1.0,f
24016,100%,Bosnia and Herzegovina,29.0,f
46423,,Croatia,1.0,t
39827,,Micronesia,1.0,t
6141,,Maldives,2.0,t
46016,100%,,1.0,t
15074,,Rwanda,1.0,f
7430,100%,Marshall Islands,1.0,f
42763,,Estonia,1.0,f
10711,93%,Uganda,108.0,t
31707,100%,Niger,48.0,f
9452,,,1.0,f
3224,100%,,2.0,t
40173,100%,Faroe Islands,1.0,t
6088,100%,,14.0,t
49233,100%,Andorra,3.0,f
10982,100%,,1.0,f
49115,100%,Micronesia,1.0,t
20496,100%,,1.0,f
37646,100%,Estonia,60.0,f
43781,,Lebanon,1.0,f
3808,100%,,1.0,f
35483,80%,Reunion,6.0,f
324,100%,,3.0,f
13089,100%,Russian Federation,1.0,t
44834,97%,Guernsey,4.0,f
15245,100%,,11.0,f
18183,100%,Netherlands,5.0,t
26824,,Denmark,1.0,f
7467,,Cape Verde,2.0,f
23491,90%,Niue,3.0,f
26238,100%,Turkmenistan,2.0,t
9350,100%,Mauritania,3.0,t
14330,100%,Indonesia,1.0,t
9421,100%,,5.0,f
1146,95%,French Polynesia,9.0,f
12624,,,10.0,f
7685,100%,,1.0,t
43618,100%,United Kingdom,1.0,t
14852,,Sao Tome and Principe,2.0,f
10476,,Costa Rica,1.0,t
12446,100%,,2.0,t
8669,85%,Denmark,2.0,f
4537,100%,Maldives,1.0,f
26046,100%,Namibia,2.0,f
33400,97%,Zimbabwe,5.0,t
39775,100%,Niue,1.0,f
37275,90%,Rwanda,3.0,f
39615,,Niue,2.0,f
16000,100%,Reunion,2.0,f
17475,100%,France,2.0,f
21254,100%,,1.0,f
45571,100%,Micronesia,2.0,t
4954,,Christmas Island,2.0,f
28781,,Anguilla,2.0,f
46500,99%,Pakistan,73.0,f
26674,77%,Uzbekistan,27.0,f
3708,,Bosnia and Herzegovina,1.0,t
37888,89%,Niger,79.0,f
7628,100%,,2.0,f
36490,100%,Venezuela,1.0,t
47904,,Uganda,2.0,f
6399,95%,Marshall Islands,5.0,f
25334,,,1.0,t
28828,100%,Isle of Man,198.0,t
34769,80%,Pakistan,3.0,t
22407,100%,Uzbekistan,1.0,t
47938,100%,Niue,4.0,f
35068,100%,France,3.0,t
2916,100%,Nicaragua,1.0,t
41754,100%,Zimbabwe,1.0,t
42483,,Cape Verde,1.0,f
4570,100%,Guinea,4.0,t
42497,,France,1.0,f
9845,,,1.0,t
3173,,Wallis and Futuna,1.0,t
26925,,United Kingdom,1.0,t
35045,,Russian Federation,1.0,f
48653,100%,Bouvet Island (Bouvetoya),4.0,f
4446,100%,Uganda,58.0,f
21699,100%,Brazil,4.0,t
49747,,,1.0,t
45965,100%,Estonia,8.0,f
17677,100%,Micronesia,1.0,f
47999,,Turks and Caicos Islands,1.0,f
1978,100%,Slovenia,1.0,t
11139,,Afghanistan,1.0,f
20468,,,1.0,f
38487,,,2.0,f
76,96%,Togo,7.0,f
28241,97%,Maldives,10.0,f
23880,,,1.0,f
43297,,Vanuatu,1.0,f
49342,40%,,1.0,f
42326,80%,Papua New Guinea,10.0,t
12642,100%,United Kingdom,7.0,t
10358,,Micronesia,2.0,f
47744,100%,,3.0,t
8298,100%,Guinea,14.0,f
44087,100%,,1.0,t
35402,100%,Croatia,2.0,t
16946,100%,Philippines,2.0,t
22305,,Kiribati,3.0,f
39451,100%,,2.0,t
23469,100%,Nicaragua,116.0,f
29004,,Togo,1.0,f
8846,,Russian Federation,1.0,t
17989,50%,Niue,1.0,t
31312,,Guinea,1.0,f
7373,,Mauritania,9.0,t
6314,100%,,2.0,f
32835,100%,,1.0,t
30698,,,1.0,f
9057,90%,Kiribati,11.0,t
38499,,Croatia,1.0,t
7347,100%,Lebanon,2.0,f
38821,,,1.0,f
35325,100%,,2.0,t
31370,100%,,1.0,t
28220,,Estonia,1.0,t
47635,,Senegal,4.0,t
40412,97%,Netherlands,26.0,t
29647,100%,Peru,1305.0,f
30300,,French Guiana,1.0,t
38591,0%,,1.0,f
45440,,Niue,2.0,t
19239,100%,Nicaragua,2.0,t
5615,100%,Guinea,5.0,f
6802,,Micronesia,2.0,f
35581,,,1.0,t
34587,,Isle of Man,22.0,t
9076,100%,,2.0,f
16485,,Bosnia and Herzegovina,1.0,f
45950,,Uzbekistan,1.0,t
45981,92%,Maldives,11.0,t
29520,,Nicaragua,54.0,f
38936,90%,Isle of Man,1.0,t
45111,100%,Sao Tome and Principe,420.0,f
38874,,Mexico,1.0,f
806,90%,Rwanda,2.0,t
36873,,,1.0,f
18845,,Svalbard & Jan Mayen Islands,2.0,f
37646,100%,Estonia,60.0,f
13108,,Bosnia and Herzegovina,1.0,t
32488,,Senegal,17.0,t
45111,100%,Sao Tome and Principe,420.0,f
3757,100%,Tonga,1.0,t
24933,,,1.0,t
6894,80%,Estonia,47.0,t
31351,91%,Barbados,1.0,t
15727,71%,Grenada,1.0,f
3204,,,1.0,f
13097,100%,Uganda,4.0,t
18140,,Bosnia and Herzegovina,2.0,f
43883,,Russian Federation,1.0,t
19603,98%,Cuba,12.0,f
23868,67%,,15.0,t
40382,100%,Malta,1.0,f
8224,98%,Estonia,12.0,f
18177,93%,Fiji,10.0,f
34052,100%,Svalbard & Jan Mayen Islands,2.0,f
35465,,,1.0,t
10711,93%,Uganda,108.0,t
17851,,,1.0,t
9474,100%,El Salvador,1.0,f
28114,97%,Bouvet Island (Bouvetoya),16.0,f
2845,,Kiribati,9.0,f
47413,,,1.0,t
32053,100%,,1.0,t
25922,100%,,1.0,t
34297,,Brazil,1.0,t
35422,100%,Gambia,1.0,f
45143,100%,Brazil,2.0,t
1300,100%,Micronesia,1.0,f
18551,,Faroe Islands,1.0,f
13951,100%,,1.0,f
10773,,Papua New Guinea,1.0,t
46500,99%,Pakistan,73.0,f
37422,100%,Brazil,4.0,t
42775,,Rwanda,2.0,t
13403,96%,Maldives,21.0,t
24587,100%,Nicaragua,2.0,f
12844,,,3.0,t
29577,,,1.0,f
45679,,Russian Federation,1.0,f
36253,100%,Nauru,21.0,t
20572,0%,,2.0,t
18535,,,1.0,f
17245,100%,Denmark,3.0,f
18078,100%,Montserrat,13.0,t
45660,,Barbados,1.0,t
33176,,Gambia,1.0,f
36359,,,1.0,f
3742,,,1.0,f
6532,100%,Russian Federation,2.0,t
41855,100%,Brazil,1.0,f
26577,,,1.0,f
5391,,Russian Federation,1.0,f
46393,,Guernsey,1.0,f
39826,,,1.0,t
37905,78%,Afghanistan,1.0,f
28828,100%,Isle of Man,198.0,t
5939,,Nauru,1.0,f
19121,,Russian Federation,1.0,f
27125,100%,Saint Helena,1.0,f
44220,100%,Holy See (Vatican City State),1.0,t
15268,,Lebanon,1.0,t
34784,60%,Faroe Islands,19.0,t
49234,100%,Denmark,2.0,f
34123,100%,Portugal,1.0,f
39729,,Russian Federation,1.0,f
28383,,Micronesia,1.0,t
18790,100%,Indonesia,4.0,f
31412,,,1.0,f
29928,,Tonga,1.0,t
4745,100%,Croatia,119.0,f
21552,,Nicaragua,6.0,f
13822,100%,Uganda,1.0,f
34402,79%,Reunion,28.0,f
6838,96%,Spain,59.0,t
18257,,Zimbabwe,1.0,f
16744,60%,Rwanda,5.0,f
41277,,Niue,1.0,f
15368,,,85.0,f
14423,100%,Micronesia,1.0,t
45741,100%,Uzbekistan,6.0,t
6672,89%,Chad,1.0,t
17346,,Gambia,1.0,t
41909,,,1.0,f
16957,,Monaco,2.0,f
33219,100%,Uzbekistan,7.0,f
13188,71%,Lithuania,1.0,t
42426,83%,,2.0,f
9197,,,1.0,t
18484,100%,Gambia,108.0,f
22630,,Anguilla,2.0,f
36299,100%,Rwanda,13.0,t
9643,,,1.0,f
11255,93%,Suriname,41.0,f
46232,100%,Finland,1.0,f
980,,Djibouti,4.0,f
41082,100%,Senegal,3.0,f
22376,100%,Vanuatu,6.0,f
31641,100%,Kiribati,3.0,f
46698,,,1.0,t
11268,100%,,1.0,t
6894,80%,Estonia,47.0,t
16630,90%,Lithuania,2.0,f
31936,100%,Vanuatu,2.0,f
45203,100%,Cuba,2.0,t
44585,100%,,1.0,t
7086,100%,Indonesia,1.0,f
36331,,Sao Tome and Principe,3.0,f
41878,91%,Maldives,47.0,f
38342,100%,,2.0,f
41131,100%,,6.0,f
7696,97%,Russian Federation,7.0,t
31202,90%,Kiribati,107.0,f
35565,,Afghanistan,1.0,t
18399,100%,Kiribati,8.0,t
33557,90%,Netherlands,2.0,t
39222,67%,Bouvet Island (Bouvetoya),3.0,f
5482,100%,Niue,3.0,f
11031,,Isle of Man,1.0,t
3391,100%,Iran,58.0,t
34549,100%,Turks and Caicos Islands,2.0,f
9681,,Vietnam,1.0,t
28754,100%,Lebanon,1.0,f
38563,92%,Russian Federation,2.0,f
29647,100%,Peru,1305.0,f
18876,60%,Netherlands,26.0,f
26308,70%,,2.0,f
27366,100%,Uzbekistan,9.0,t
3711,,,1.0,t
356,99%,Wallis and Futuna,32.0,t
40324,,Jersey,2.0,t
17322,95%,,30.0,f
19959,100%,,1.0,f
16478,100%,Isle of Man,1.0,t
43987,100%,Russian Federation,2.0,f
4426,,,1.0,f
23215,100%,Djibouti,2.0,f
42005,,Faroe Islands,1.0,f
19038,100%,Lebanon,3.0,t
28866,,Cuba,5.0,f
45780,91%,Palestinian Territory,5.0,f
24766,,,1.0,t
24429,,Brazil,1.0,f
3115,83%,Slovakia (Slovak Republic),17.0,t
36980,100%,Niue,3.0,t
19911,,,1.0,f
18205,100%,Cuba,21.0,f
35013,100%,Nicaragua,2.0,t
33950,100%,Gambia,1.0,t
16275,98%,Maldives,24.0,f
33719,100%,Turkmenistan,1.0,f
33979,83%,Reunion,4.0,f
2679,0%,United Kingdom,1.0,f
31749,100%,Uganda,9.0,t
34785,100%,,2.0,f
26994,100%,Tonga,1.0,t
19666,,Finland,2.0,t
27371,100%,Costa Rica,1.0,f
49153,,Lithuania,1.0,t
44702,100%,Faroe Islands,1.0,t
5958,100%,Faroe Islands,9.0,f
20157,,Lebanon,1.0,t
32233,80%,Gibraltar,1.0,f
37969,80%,Indonesia,3.0,f
32445,,Papua New Guinea,1.0,t
27729,,Afghanistan,4.0,f
42551,100%,Venezuela,1.0,f
14598,,Jersey,2.0,t
17728,,Lebanon,1.0,f
41022,100%,Cape Verde,3.0,t
29647,100%,Peru,1305.0,f
39422,100%,Russian Federation,1.0,f
17356,,,1.0,f
31228,100%,,1.0,f
38873,100%,Mauritania,4.0,f
42324,,,1.0,f
31169,,Niue,1.0,f
15835,,United Kingdom,1.0,f
3642,90%,Bosnia and Herzegovina,2.0,t
21353,,Monaco,1.0,t
2423,0%,,2.0,f
9755,100%,Micronesia,1.0,f
2730,,,1.0,f
27075,100%,El Salvador,2.0,f
17651,100%,Uzbekistan,1.0,f
1887,,Tonga,2.0,f
6232,,Guinea,15.0,t
8591,100%,,1.0,f
1753,,,1.0,t
23117,82%,,33.0,f
36247,100%,Chad,1.0,t
20194,100%,Russian Federation,2.0,t
34789,,Faroe Islands,1.0,f
27766,75%,,1.0,t
47959,100%,Kiribati,1.0,t
15972,90%,Chad,1.0,f
13201,100%,Kenya,1.0,f
41232,100%,,3.0,f
43179,,Vanuatu,1.0,f
42701,90%,Tanzania,4.0,t
46849,100%,Guinea,1.0,f
23270,100%,Indonesia,4.0,f
31476,,Zimbabwe,1.0,t
173,100%,,4.0,f
10239,63%,Reunion,1.0,t
47520,67%,,1.0,f
42326,80%,Papua New Guinea,10.0,t
15669,,Sao Tome and Principe,6.0,t
5558,,Afghanistan,2.0,f
38359,,Malta,1.0,t
4783,100%,Estonia,2.0,f
38582,100%,,7.0,f
11391,,Rwanda,1.0,f
47001,100%,,1.0,t
16050,,Nicaragua,1.0,t
29767,,,1.0,t
41541,100%,,1.0,t
40020,100%,Zimbabwe,1.0,f
2227,100%,Montserrat,5.0,t
8892,,French Guiana,1.0,t
23007,100%,Tanzania,1.0,t
12715,100%,Estonia,29.0,f
11524,100%,Tonga,1.0,t
18197,86%,Maldives,5.0,f
32935,,Ghana,40.0,f
6894,80%,Estonia,47.0,t
42283,100%,Montserrat,4.0,t
17040,,,1.0,f
15589,100%,Nicaragua,48.0,f
45433,,Chad,1.0,t
37858,92%,Anguilla,7.0,f
19879,99%,Guinea,19.0,f
6490,100%,Croatia,1.0,t
26386,100%,Fiji,25.0,t
33121,100%,,1.0,f
33101,100%,Nauru,2.0,f
40142,80%,Lebanon,1.0,t
263,,Anguilla,1.0,f
50097,90%,,1.0,f
34085,89%,Cocos (Keeling) Islands,3.0,t
40575,,,1.0,f
29647,100%,Peru,1305.0,f
4590,,Costa Rica,1.0,f
174,100%,Denmark,1.0,f
29647,100%,Peru,1305.0,f
46701,,,1.0,t
42548,100%,Lithuania,2.0,t
691,,,1.0,f
18077,100%,Sao Tome and Principe,139.0,f
19165,20%,Bosnia and Herzegovina,3.0,t
9876,,Costa Rica,1.0,f
3144,0%,Puerto Rico,1.0,f
14553,100%,,1.0,f
7895,,Isle of Man,1.0,t
3969,0%,,2.0,f
42256,100%,,8.0,f
4376,,,1.0,t
8069,100%,Kiribati,1.0,f
49,,,1.0,t
39985,100%,Jersey,1.0,t
29515,,,1.0,t
33598,70%,Holy See (Vatican City State),1.0,t
18806,100%,Vietnam,6.0,t
18953,100%,Chile,1.0,f
9029,,Andorra,2.0,t
40216,100%,Montserrat,2.0,f
16818,98%,Nicaragua,5.0,t
32013,,,1.0,f
3644,,Anguilla,1.0,t
36929,,,1.0,f
40593,,Nauru,10.0,t
12880,100%,Chile,1.0,f
19251,100%,,1.0,f
9928,100%,,1.0,t
9214,,,1.0,f
31873,99%,Uzbekistan,22.0,f
17540,,Guinea,1.0,f
5744,90%,Costa Rica,2.0,t
35867,,United Kingdom,1.0,t
26805,,,1.0,f
33798,89%,Philippines,1.0,t
29647,100%,Peru,1305.0,f
10270,,,1.0,t
19962,100%,,2.0,t
38949,100%,,2.0,t
6787,100%,,1.0,t
39420,100%,Lebanon,1.0,f
27907,100%,Puerto Rico,21.0,f
2985,100%,Mauritania,1.0,t
40848,100%,Niue,3.0,f
8011,100%,Papua New Guinea,1.0,f
3274,86%,Barbados,24.0,f
32443,,Costa Rica,4.0,t
2849,83%,,1.0,t
13625,80%,Tonga,3.0,f
49774,,Russian Federation,1.0,t
14835,100%,,3.0,t
3696,0%,,1.0,f
36653,,,1.0,t
47661,,Costa Rica,1.0,f
20153,96%,Reunion,51.0,f
40928,100%,Grenada,1.0,f
43559,100%,,1.0,t
38779,100%,,2.0,f
28822,,Isle of Man,1.0,t
42261,100%,Niue,1.0,f
19811,90%,Nicaragua,21.0,t
11246,69%,Maldives,4.0,t
9784,,,1.0,f
